 begins_at open_price close_price high_price low_price volume session interpolated symbol
0 2016-02-17T00:00:00Z 0.952000 0.733200 0.954300 0.711900 0 reg False XMRUSD
1 2016-02-18T00:00:00Z 0.732100 0.774500 0.793600 0.693400 0 reg False XMRUSD
2 2016-02-19T00:00:00Z 0.774900 0.819100 0.852200 0.731700 0 reg False XMRUSD
3 2016-02-20T00:00:00Z 0.828500 0.824500 0.883600 0.788900 0 reg False XMRUSD
4 2016-02-21T00:00:00Z 0.822300 0.782100 0.831500 0.739100 0 reg False XMRUSD
5 2016-02-22T00:00:00Z 0.779600 0.778000 0.826500 0.757800 0 reg False XMRUSD
6 2016-02-23T00:00:00Z 0.780200 0.756500 0.794400 0.733600 0 reg False XMRUSD
7 2016-02-24T00:00:00Z 0.757300 0.801300 0.801800 0.746200 0 reg False XMRUSD
8 2016-02-25T00:00:00Z 0.806500 0.806400 0.887100 0.784600 0 reg False XMRUSD
9 2016-02-26T00:00:00Z 0.806200 0.813600 0.824500 0.791300 0 reg False XMRUSD
10 2016-02-27T00:00:00Z 0.820400 0.829700 0.859700 0.806600 0 reg False XMRUSD
11 2016-02-28T00:00:00Z 0.828800 0.870500 0.888900 0.803100 0 reg False XMRUSD
12 2016-02-29T00:00:00Z 0.870300 0.870500 0.890500 0.848000 0 reg False XMRUSD
13 2016-03-01T00:00:00Z 0.870000 0.848000 0.889600 0.819500 0 reg False XMRUSD
14 2016-03-02T00:00:00Z 0.846400 0.827600 0.869500 0.820700 0 reg False XMRUSD
15 2016-03-03T00:00:00Z 0.823800 1.090000 1.140000 0.818000 0 reg False XMRUSD
16 2016-03-04T00:00:00Z 1.090000 1.100000 1.250000 1.040000 0 reg False XMRUSD
17 2016-03-05T00:00:00Z 1.100000 1.200000 1.370000 1.100000 0 reg False XMRUSD
18 2016-03-06T00:00:00Z 1.200000 1.200000 1.260000 1.050000 0 reg False XMRUSD
19 2016-03-07T00:00:00Z 1.210000 1.070000 1.220000 0.999900 0 reg False XMRUSD
20 2016-03-08T00:00:00Z 1.080000 1.190000 1.190000 1.020000 0 reg False XMRUSD
21 2016-03-09T00:00:00Z 1.190000 1.240000 1.320000 1.100000 0 reg False XMRUSD
22 2016-03-10T00:00:00Z 1.250000 1.090000 1.310000 1.070000 0 reg False XMRUSD
23 2016-03-11T00:00:00Z 1.100000 1.100000 1.140000 1.080000 0 reg False XMRUSD
24 2016-03-12T00:00:00Z 1.100000 1.150000 1.190000 1.060000 0 reg False XMRUSD
25 2016-03-13T00:00:00Z 1.150000 1.240000 1.250000 1.130000 0 reg False XMRUSD
26 2016-03-14T00:00:00Z 1.240000 1.120000 1.240000 1.110000 0 reg False XMRUSD
27 2016-03-15T00:00:00Z 1.120000 1.140000 1.180000 1.100000 0 reg False XMRUSD
